#TGICL_NAME	CONTIG_NAME
CL6465Contig1	HCGP-NN-CO_05999
CL6466Contig1	HCGP-NN-CO_06000
CL6467Contig1	HCGP-NN-CO_06001
CL6468Contig1	HCGP-NN-CO_06002
CL646Contig1	HCGP-NN-CO_06003
CL6470Contig1	HCGP-NN-CO_06004
CL6471Contig1	HCGP-NN-CO_06005
CL6473Contig1	HCGP-NN-CO_06006
CL6474Contig1	HCGP-NN-CO_06007
CL6475Contig1	HCGP-NN-CO_06008
CL6476Contig1	HCGP-NN-CO_06009
CL6477Contig1	HCGP-NN-CO_06010
CL6478Contig1	HCGP-NN-CO_06011
CL6479Contig1	HCGP-NN-CO_06012
CL647Contig1	HCGP-NN-CO_06013
CL6480Contig1	HCGP-NN-CO_06014
CL6481Contig1	HCGP-NN-CO_06015
CL6482Contig1	HCGP-NN-CO_06016
CL6483Contig1	HCGP-NN-CO_06017
CL6484Contig1	HCGP-NN-CO_06018
CL6485Contig1	HCGP-NN-CO_06019
CL6487Contig1	HCGP-NN-CO_06020
CL6488Contig1	HCGP-NN-CO_06021
CL6489Contig1	HCGP-NN-CO_06022
CL648Contig1	HCGP-NN-CO_06023
CL6490Contig1	HCGP-NN-CO_06024
CL6491Contig1	HCGP-NN-CO_06025
CL6493Contig1	HCGP-NN-CO_06026
CL6494Contig1	HCGP-NN-CO_06027
CL6495Contig1	HCGP-NN-CO_06028
CL6496Contig1	HCGP-NN-CO_06029
CL6497Contig1	HCGP-NN-CO_06030
CL6498Contig1	HCGP-NN-CO_06031
CL6499Contig1	HCGP-NN-CO_06032
CL649Contig1	HCGP-NN-CO_06033
CL64Contig1	HCGP-NN-CO_06034
CL6500Contig1	HCGP-NN-CO_06035
CL6501Contig1	HCGP-NN-CO_06036
CL6502Contig1	HCGP-NN-CO_06037
CL6503Contig1	HCGP-NN-CO_06038
CL6504Contig1	HCGP-NN-CO_06039
CL6506Contig1	HCGP-NN-CO_06040
CL6507Contig1	HCGP-NN-CO_06041
CL6508Contig1	HCGP-NN-CO_06042
CL6509Contig1	HCGP-NN-CO_06043
CL650Contig1	HCGP-NN-CO_06044
CL6510Contig1	HCGP-NN-CO_06045
CL6511Contig1	HCGP-NN-CO_06046
CL6512Contig1	HCGP-NN-CO_06047
CL6513Contig1	HCGP-NN-CO_06048
CL6514Contig1	HCGP-NN-CO_06049
CL6515Contig1	HCGP-NN-CO_06050
CL6516Contig1	HCGP-NN-CO_06051
CL6517Contig1	HCGP-NN-CO_06052
CL6518Contig1	HCGP-NN-CO_06053
CL6519Contig1	HCGP-NN-CO_06054
CL651Contig1	HCGP-NN-CO_06055
CL6520Contig1	HCGP-NN-CO_06056
CL6521Contig1	HCGP-NN-CO_06057
CL6522Contig1	HCGP-NN-CO_06058
CL6523Contig1	HCGP-NN-CO_06059
CL6524Contig1	HCGP-NN-CO_06060
CL6525Contig1	HCGP-NN-CO_06061
CL6526Contig1	HCGP-NN-CO_06062
CL6529Contig1	HCGP-NN-CO_06063
CL652Contig1	HCGP-NN-CO_06064
CL6530Contig1	HCGP-NN-CO_06065
CL6531Contig1	HCGP-NN-CO_06066
CL6532Contig1	HCGP-NN-CO_06067
CL6533Contig1	HCGP-NN-CO_06068
CL6534Contig1	HCGP-NN-CO_06069
CL6535Contig1	HCGP-NN-CO_06070
CL6536Contig1	HCGP-NN-CO_06071
CL6537Contig1	HCGP-NN-CO_06072
CL6538Contig1	HCGP-NN-CO_06073
CL6539Contig1	HCGP-NN-CO_06074
CL653Contig1	HCGP-NN-CO_06075
CL6540Contig1	HCGP-NN-CO_06076
CL6541Contig1	HCGP-NN-CO_06077
CL6542Contig1	HCGP-NN-CO_06078
CL6544Contig1	HCGP-NN-CO_06079
CL6545Contig1	HCGP-NN-CO_06080
CL6547Contig1	HCGP-NN-CO_06081
CL6548Contig1	HCGP-NN-CO_06082
CL6549Contig1	HCGP-NN-CO_06083
CL654Contig1	HCGP-NN-CO_06084
CL6550Contig1	HCGP-NN-CO_06085
CL6551Contig1	HCGP-NN-CO_06086
CL6552Contig1	HCGP-NN-CO_06087
CL6553Contig1	HCGP-NN-CO_06088
CL6554Contig1	HCGP-NN-CO_06089
CL6555Contig1	HCGP-NN-CO_06090
CL6556Contig1	HCGP-NN-CO_06091
CL6557Contig1	HCGP-NN-CO_06092
CL6558Contig1	HCGP-NN-CO_06093
CL6559Contig1	HCGP-NN-CO_06094
CL655Contig1	HCGP-NN-CO_06095
CL655Contig2	HCGP-NN-CO_06096
CL6560Contig1	HCGP-NN-CO_06097
CL6561Contig1	HCGP-NN-CO_06098
CL6562Contig1	HCGP-NN-CO_06099
CL6563Contig1	HCGP-NN-CO_06100
CL6565Contig1	HCGP-NN-CO_06101
CL6566Contig1	HCGP-NN-CO_06102
CL6567Contig1	HCGP-NN-CO_06103
CL6568Contig1	HCGP-NN-CO_06104
CL6569Contig1	HCGP-NN-CO_06105
CL656Contig1	HCGP-NN-CO_06106
CL656Contig2	HCGP-NN-CO_06107
CL6570Contig1	HCGP-NN-CO_06108
CL6571Contig1	HCGP-NN-CO_06109
CL6572Contig1	HCGP-NN-CO_06110
CL6573Contig1	HCGP-NN-CO_06111
CL6574Contig1	HCGP-NN-CO_06112
CL6575Contig1	HCGP-NN-CO_06113
CL6577Contig1	HCGP-NN-CO_06114
CL6578Contig1	HCGP-NN-CO_06115
CL6579Contig1	HCGP-NN-CO_06116
CL657Contig1	HCGP-NN-CO_06117
CL6580Contig1	HCGP-NN-CO_06118
CL6581Contig1	HCGP-NN-CO_06119
CL6583Contig1	HCGP-NN-CO_06120
CL6584Contig1	HCGP-NN-CO_06121
CL6586Contig1	HCGP-NN-CO_06122
CL6588Contig1	HCGP-NN-CO_06123
CL6589Contig1	HCGP-NN-CO_06124
CL658Contig1	HCGP-NN-CO_06125
CL658Contig2	HCGP-NN-CO_06126
CL6590Contig1	HCGP-NN-CO_06127
CL6592Contig1	HCGP-NN-CO_06128
CL6593Contig1	HCGP-NN-CO_06129
CL6594Contig1	HCGP-NN-CO_06130
CL6595Contig1	HCGP-NN-CO_06131
CL6596Contig1	HCGP-NN-CO_06132
CL6597Contig1	HCGP-NN-CO_06133
CL6598Contig1	HCGP-NN-CO_06134
CL6599Contig1	HCGP-NN-CO_06135
CL659Contig1	HCGP-NN-CO_06136
CL659Contig2	HCGP-NN-CO_06137
CL65Contig1	HCGP-NN-CO_06138
CL6600Contig1	HCGP-NN-CO_06139
CL6601Contig1	HCGP-NN-CO_06140
CL6602Contig1	HCGP-NN-CO_06141
CL6605Contig1	HCGP-NN-CO_06142
CL6606Contig1	HCGP-NN-CO_06143
CL6607Contig1	HCGP-NN-CO_06144
CL6608Contig1	HCGP-NN-CO_06145
CL6609Contig1	HCGP-NN-CO_06146
CL660Contig1	HCGP-NN-CO_06147
CL660Contig2	HCGP-NN-CO_06148
CL6611Contig1	HCGP-NN-CO_06149
CL6612Contig1	HCGP-NN-CO_06150
CL6614Contig1	HCGP-NN-CO_06151
CL6615Contig1	HCGP-NN-CO_06152
CL6616Contig1	HCGP-NN-CO_06153
CL6617Contig1	HCGP-NN-CO_06154
CL6618Contig1	HCGP-NN-CO_06155
CL6619Contig1	HCGP-NN-CO_06156
CL661Contig1	HCGP-NN-CO_06157
CL6620Contig1	HCGP-NN-CO_06158
CL6621Contig1	HCGP-NN-CO_06159
CL6622Contig1	HCGP-NN-CO_06160
CL6623Contig1	HCGP-NN-CO_06161
CL6624Contig1	HCGP-NN-CO_06162
CL6626Contig1	HCGP-NN-CO_06163
CL6627Contig1	HCGP-NN-CO_06164
CL6628Contig1	HCGP-NN-CO_06165
CL662Contig1	HCGP-NN-CO_06166
CL6630Contig1	HCGP-NN-CO_06167
CL6631Contig1	HCGP-NN-CO_06168
CL6632Contig1	HCGP-NN-CO_06169
CL6633Contig1	HCGP-NN-CO_06170
CL6634Contig1	HCGP-NN-CO_06171
CL6635Contig1	HCGP-NN-CO_06172
CL6637Contig1	HCGP-NN-CO_06173
CL6638Contig1	HCGP-NN-CO_06174
CL663Contig1	HCGP-NN-CO_06175
CL6640Contig1	HCGP-NN-CO_06176
CL6641Contig1	HCGP-NN-CO_06177
CL6642Contig1	HCGP-NN-CO_06178
CL6643Contig1	HCGP-NN-CO_06179
CL6644Contig1	HCGP-NN-CO_06180
CL6646Contig1	HCGP-NN-CO_06181
CL6648Contig1	HCGP-NN-CO_06182
CL6649Contig1	HCGP-NN-CO_06183
CL664Contig1	HCGP-NN-CO_06184
CL6650Contig1	HCGP-NN-CO_06185
CL6651Contig1	HCGP-NN-CO_06186
CL6652Contig1	HCGP-NN-CO_06187
CL6653Contig1	HCGP-NN-CO_06188
CL6654Contig1	HCGP-NN-CO_06189
CL6655Contig1	HCGP-NN-CO_06190
CL6657Contig1	HCGP-NN-CO_06191
CL6658Contig1	HCGP-NN-CO_06192
CL6659Contig1	HCGP-NN-CO_06193
CL665Contig1	HCGP-NN-CO_06194
CL665Contig2	HCGP-NN-CO_06195
CL6660Contig1	HCGP-NN-CO_06196
CL6661Contig1	HCGP-NN-CO_06197
CL6662Contig1	HCGP-NN-CO_06198
CL6663Contig1	HCGP-NN-CO_06199
CL6664Contig1	HCGP-NN-CO_06200
CL6666Contig1	HCGP-NN-CO_06201
CL6667Contig1	HCGP-NN-CO_06202
CL6668Contig1	HCGP-NN-CO_06203
CL6669Contig1	HCGP-NN-CO_06204
CL666Contig2	HCGP-NN-CO_06205
CL666Contig3	HCGP-NN-CO_06206
CL6670Contig1	HCGP-NN-CO_06207
CL6671Contig1	HCGP-NN-CO_06208
CL6672Contig1	HCGP-NN-CO_06209
CL6673Contig1	HCGP-NN-CO_06210
CL6674Contig1	HCGP-NN-CO_06211
CL6675Contig1	HCGP-NN-CO_06212
CL6676Contig1	HCGP-NN-CO_06213
CL6677Contig1	HCGP-NN-CO_06214
CL6678Contig1	HCGP-NN-CO_06215
CL6679Contig1	HCGP-NN-CO_06216
CL667Contig1	HCGP-NN-CO_06217
CL6680Contig1	HCGP-NN-CO_06218
CL6682Contig1	HCGP-NN-CO_06219
CL6683Contig1	HCGP-NN-CO_06220
CL6684Contig1	HCGP-NN-CO_06221
CL6685Contig1	HCGP-NN-CO_06222
CL6686Contig1	HCGP-NN-CO_06223
CL6687Contig1	HCGP-NN-CO_06224
CL6688Contig1	HCGP-NN-CO_06225
CL6689Contig1	HCGP-NN-CO_06226
CL668Contig1	HCGP-NN-CO_06227
CL6690Contig1	HCGP-NN-CO_06228
CL6691Contig1	HCGP-NN-CO_06229
CL6693Contig1	HCGP-NN-CO_06230
CL6694Contig1	HCGP-NN-CO_06231
CL6695Contig1	HCGP-NN-CO_06232
CL6696Contig1	HCGP-NN-CO_06233
CL6697Contig1	HCGP-NN-CO_06234
CL6698Contig1	HCGP-NN-CO_06235
CL6699Contig1	HCGP-NN-CO_06236
CL669Contig1	HCGP-NN-CO_06237
CL6700Contig1	HCGP-NN-CO_06238
CL6701Contig1	HCGP-NN-CO_06239
CL6702Contig1	HCGP-NN-CO_06240
CL6703Contig1	HCGP-NN-CO_06241
CL6704Contig1	HCGP-NN-CO_06242
CL6705Contig1	HCGP-NN-CO_06243
CL6706Contig1	HCGP-NN-CO_06244
CL6707Contig1	HCGP-NN-CO_06245
CL6708Contig1	HCGP-NN-CO_06246
CL6709Contig1	HCGP-NN-CO_06247
CL670Contig1	HCGP-NN-CO_06248
CL6710Contig1	HCGP-NN-CO_06249
CL6711Contig1	HCGP-NN-CO_06250
CL6713Contig1	HCGP-NN-CO_06251
CL6714Contig1	HCGP-NN-CO_06252
CL6715Contig1	HCGP-NN-CO_06253
CL6716Contig1	HCGP-NN-CO_06254
CL6717Contig1	HCGP-NN-CO_06255
CL6718Contig1	HCGP-NN-CO_06256
CL6719Contig1	HCGP-NN-CO_06257
CL671Contig1	HCGP-NN-CO_06258
CL6720Contig1	HCGP-NN-CO_06259
CL6721Contig1	HCGP-NN-CO_06260
CL6722Contig1	HCGP-NN-CO_06261
CL6723Contig1	HCGP-NN-CO_06262
CL6724Contig1	HCGP-NN-CO_06263
CL6725Contig1	HCGP-NN-CO_06264
CL6726Contig1	HCGP-NN-CO_06265
CL6727Contig1	HCGP-NN-CO_06266
CL6728Contig1	HCGP-NN-CO_06267
CL6729Contig1	HCGP-NN-CO_06268
CL672Contig1	HCGP-NN-CO_06269
CL6730Contig1	HCGP-NN-CO_06270
CL6731Contig1	HCGP-NN-CO_06271
CL6733Contig1	HCGP-NN-CO_06272
CL6734Contig1	HCGP-NN-CO_06273
CL6735Contig1	HCGP-NN-CO_06274
CL6736Contig1	HCGP-NN-CO_06275
CL6737Contig1	HCGP-NN-CO_06276
CL6738Contig1	HCGP-NN-CO_06277
CL6739Contig1	HCGP-NN-CO_06278
CL673Contig1	HCGP-NN-CO_06279
CL6740Contig1	HCGP-NN-CO_06280
CL6741Contig1	HCGP-NN-CO_06281
CL6742Contig1	HCGP-NN-CO_06282
CL6743Contig1	HCGP-NN-CO_06283
CL6744Contig1	HCGP-NN-CO_06284
CL6745Contig1	HCGP-NN-CO_06285
CL6746Contig1	HCGP-NN-CO_06286
CL6747Contig1	HCGP-NN-CO_06287
CL6748Contig1	HCGP-NN-CO_06288
CL6749Contig1	HCGP-NN-CO_06289
CL674Contig1	HCGP-NN-CO_06290
CL6750Contig1	HCGP-NN-CO_06291
CL6751Contig1	HCGP-NN-CO_06292
CL6752Contig1	HCGP-NN-CO_06293
CL6753Contig1	HCGP-NN-CO_06294
CL6754Contig1	HCGP-NN-CO_06295
CL6755Contig1	HCGP-NN-CO_06296
CL6756Contig1	HCGP-NN-CO_06297
CL6757Contig1	HCGP-NN-CO_06298
CL6758Contig1	HCGP-NN-CO_06299
CL675Contig1	HCGP-NN-CO_06300
CL6760Contig1	HCGP-NN-CO_06301
CL6761Contig1	HCGP-NN-CO_06302
CL6762Contig1	HCGP-NN-CO_06303
CL6763Contig1	HCGP-NN-CO_06304
CL6764Contig1	HCGP-NN-CO_06305
CL6765Contig1	HCGP-NN-CO_06306
CL6766Contig1	HCGP-NN-CO_06307
CL6767Contig1	HCGP-NN-CO_06308
CL6768Contig1	HCGP-NN-CO_06309
CL6769Contig1	HCGP-NN-CO_06310
CL676Contig1	HCGP-NN-CO_06311
CL6770Contig1	HCGP-NN-CO_06312
CL6771Contig1	HCGP-NN-CO_06313
CL6772Contig1	HCGP-NN-CO_06314
CL6773Contig1	HCGP-NN-CO_06315
CL6774Contig1	HCGP-NN-CO_06316
CL6775Contig1	HCGP-NN-CO_06317
CL6776Contig1	HCGP-NN-CO_06318
CL6777Contig1	HCGP-NN-CO_06319
CL6778Contig1	HCGP-NN-CO_06320
CL6779Contig1	HCGP-NN-CO_06321
CL677Contig1	HCGP-NN-CO_06322
CL6780Contig1	HCGP-NN-CO_06323
CL6781Contig1	HCGP-NN-CO_06324
CL6783Contig1	HCGP-NN-CO_06325
CL6784Contig1	HCGP-NN-CO_06326
CL6785Contig1	HCGP-NN-CO_06327
CL6786Contig1	HCGP-NN-CO_06328
CL6787Contig1	HCGP-NN-CO_06329
CL6788Contig1	HCGP-NN-CO_06330
CL6789Contig1	HCGP-NN-CO_06331
CL678Contig1	HCGP-NN-CO_06332
CL6790Contig1	HCGP-NN-CO_06333
CL6791Contig1	HCGP-NN-CO_06334
CL6792Contig1	HCGP-NN-CO_06335
CL6793Contig1	HCGP-NN-CO_06336
CL6795Contig1	HCGP-NN-CO_06337
CL6796Contig1	HCGP-NN-CO_06338
CL6797Contig1	HCGP-NN-CO_06339
CL6798Contig1	HCGP-NN-CO_06340
CL6799Contig1	HCGP-NN-CO_06341
CL679Contig1	HCGP-NN-CO_06342
CL67Contig1	HCGP-NN-CO_06343
CL6801Contig1	HCGP-NN-CO_06344
CL6802Contig1	HCGP-NN-CO_06345
CL6804Contig1	HCGP-NN-CO_06346
CL6805Contig1	HCGP-NN-CO_06347
CL6806Contig1	HCGP-NN-CO_06348
CL6807Contig1	HCGP-NN-CO_06349
CL6808Contig1	HCGP-NN-CO_06350
CL6809Contig1	HCGP-NN-CO_06351
CL680Contig1	HCGP-NN-CO_06352
CL6810Contig1	HCGP-NN-CO_06353
CL6811Contig1	HCGP-NN-CO_06354
CL6812Contig1	HCGP-NN-CO_06355
CL6813Contig1	HCGP-NN-CO_06356
CL6816Contig1	HCGP-NN-CO_06357
CL6817Contig1	HCGP-NN-CO_06358
CL6818Contig1	HCGP-NN-CO_06359
CL6819Contig1	HCGP-NN-CO_06360
CL681Contig1	HCGP-NN-CO_06361
CL6820Contig1	HCGP-NN-CO_06362
CL6821Contig1	HCGP-NN-CO_06363
CL6823Contig1	HCGP-NN-CO_06364
CL6824Contig1	HCGP-NN-CO_06365
CL6825Contig1	HCGP-NN-CO_06366
CL6826Contig1	HCGP-NN-CO_06367
CL6827Contig1	HCGP-NN-CO_06368
CL6828Contig1	HCGP-NN-CO_06369
CL6829Contig1	HCGP-NN-CO_06370
CL682Contig1	HCGP-NN-CO_06371
CL6830Contig1	HCGP-NN-CO_06372
CL6831Contig1	HCGP-NN-CO_06373
CL6833Contig1	HCGP-NN-CO_06374
CL6834Contig1	HCGP-NN-CO_06375
CL6835Contig1	HCGP-NN-CO_06376
CL6836Contig1	HCGP-NN-CO_06377
CL6837Contig1	HCGP-NN-CO_06378
CL6838Contig1	HCGP-NN-CO_06379
CL6839Contig1	HCGP-NN-CO_06380
CL683Contig1	HCGP-NN-CO_06381
CL6840Contig1	HCGP-NN-CO_06382
CL6841Contig1	HCGP-NN-CO_06383
CL6842Contig1	HCGP-NN-CO_06384
CL6843Contig1	HCGP-NN-CO_06385
CL6844Contig1	HCGP-NN-CO_06386
CL6846Contig1	HCGP-NN-CO_06387
CL6848Contig1	HCGP-NN-CO_06388
CL6849Contig1	HCGP-NN-CO_06389
CL6850Contig1	HCGP-NN-CO_06390
CL6851Contig1	HCGP-NN-CO_06391
CL6852Contig1	HCGP-NN-CO_06392
CL6853Contig1	HCGP-NN-CO_06393
CL6854Contig1	HCGP-NN-CO_06394
CL6856Contig1	HCGP-NN-CO_06395
CL6857Contig1	HCGP-NN-CO_06396
CL6858Contig1	HCGP-NN-CO_06397
CL6859Contig1	HCGP-NN-CO_06398
CL685Contig1	HCGP-NN-CO_06399
CL685Contig2	HCGP-NN-CO_06400
CL6860Contig1	HCGP-NN-CO_06401
CL6861Contig1	HCGP-NN-CO_06402
CL6862Contig1	HCGP-NN-CO_06403
CL6863Contig1	HCGP-NN-CO_06404
CL6865Contig1	HCGP-NN-CO_06405
CL6866Contig1	HCGP-NN-CO_06406
CL6867Contig1	HCGP-NN-CO_06407
CL6868Contig1	HCGP-NN-CO_06408
CL6869Contig1	HCGP-NN-CO_06409
CL686Contig1	HCGP-NN-CO_06410
CL6870Contig1	HCGP-NN-CO_06411
CL6871Contig1	HCGP-NN-CO_06412
CL6872Contig1	HCGP-NN-CO_06413
CL6873Contig1	HCGP-NN-CO_06414
CL6874Contig1	HCGP-NN-CO_06415
CL6875Contig1	HCGP-NN-CO_06416
CL6876Contig1	HCGP-NN-CO_06417
CL6877Contig1	HCGP-NN-CO_06418
CL6878Contig1	HCGP-NN-CO_06419
CL6879Contig1	HCGP-NN-CO_06420
CL687Contig1	HCGP-NN-CO_06421
CL6880Contig1	HCGP-NN-CO_06422
CL6881Contig1	HCGP-NN-CO_06423
CL6882Contig1	HCGP-NN-CO_06424
CL6883Contig1	HCGP-NN-CO_06425
CL6885Contig1	HCGP-NN-CO_06426
CL6886Contig1	HCGP-NN-CO_06427
CL6887Contig1	HCGP-NN-CO_06428
CL6888Contig1	HCGP-NN-CO_06429
CL6889Contig1	HCGP-NN-CO_06430
CL688Contig1	HCGP-NN-CO_06431
CL6890Contig1	HCGP-NN-CO_06432
CL6891Contig1	HCGP-NN-CO_06433
CL6892Contig1	HCGP-NN-CO_06434
CL6893Contig1	HCGP-NN-CO_06435
CL6894Contig1	HCGP-NN-CO_06436
CL6895Contig1	HCGP-NN-CO_06437
CL6896Contig1	HCGP-NN-CO_06438
CL6897Contig1	HCGP-NN-CO_06439
CL6898Contig1	HCGP-NN-CO_06440
CL6899Contig1	HCGP-NN-CO_06441
CL689Contig1	HCGP-NN-CO_06442
CL68Contig1	HCGP-NN-CO_06443
CL68Contig2	HCGP-NN-CO_06444
CL68Contig3	HCGP-NN-CO_06445
CL6900Contig1	HCGP-NN-CO_06446
CL6901Contig1	HCGP-NN-CO_06447
CL6902Contig1	HCGP-NN-CO_06448
CL6903Contig1	HCGP-NN-CO_06449
CL6904Contig1	HCGP-NN-CO_06450
CL6905Contig1	HCGP-NN-CO_06451
CL6906Contig1	HCGP-NN-CO_06452
CL6907Contig1	HCGP-NN-CO_06453
CL6908Contig1	HCGP-NN-CO_06454
CL6909Contig1	HCGP-NN-CO_06455
CL690Contig1	HCGP-NN-CO_06456
CL6910Contig1	HCGP-NN-CO_06457
CL6911Contig1	HCGP-NN-CO_06458
CL6912Contig1	HCGP-NN-CO_06459
CL6914Contig1	HCGP-NN-CO_06460
CL6915Contig1	HCGP-NN-CO_06461
CL6916Contig1	HCGP-NN-CO_06462
CL6917Contig1	HCGP-NN-CO_06463
CL6918Contig1	HCGP-NN-CO_06464
CL6919Contig1	HCGP-NN-CO_06465
CL691Contig1	HCGP-NN-CO_06466
CL6920Contig1	HCGP-NN-CO_06467
CL6921Contig1	HCGP-NN-CO_06468
CL6922Contig1	HCGP-NN-CO_06469
CL6923Contig1	HCGP-NN-CO_06470
CL6924Contig1	HCGP-NN-CO_06471
CL6925Contig1	HCGP-NN-CO_06472
CL6926Contig1	HCGP-NN-CO_06473
CL6927Contig1	HCGP-NN-CO_06474
CL6928Contig1	HCGP-NN-CO_06475
CL6929Contig1	HCGP-NN-CO_06476
CL692Contig1	HCGP-NN-CO_06477
CL6931Contig1	HCGP-NN-CO_06478
CL6932Contig1	HCGP-NN-CO_06479
CL6933Contig1	HCGP-NN-CO_06480
CL6934Contig1	HCGP-NN-CO_06481
CL6935Contig1	HCGP-NN-CO_06482
CL6936Contig1	HCGP-NN-CO_06483
CL6937Contig1	HCGP-NN-CO_06484
CL6938Contig1	HCGP-NN-CO_06485
CL6939Contig1	HCGP-NN-CO_06486
CL693Contig1	HCGP-NN-CO_06487
CL6940Contig1	HCGP-NN-CO_06488
CL6941Contig1	HCGP-NN-CO_06489
CL6942Contig1	HCGP-NN-CO_06490
CL6944Contig1	HCGP-NN-CO_06491
CL6945Contig1	HCGP-NN-CO_06492
CL6946Contig1	HCGP-NN-CO_06493
CL6947Contig1	HCGP-NN-CO_06494
CL6948Contig1	HCGP-NN-CO_06495
CL6949Contig1	HCGP-NN-CO_06496
CL694Contig1	HCGP-NN-CO_06497
CL6950Contig1	HCGP-NN-CO_06498
CL6951Contig1	HCGP-NN-CO_06499
CL6952Contig1	HCGP-NN-CO_06500
CL6953Contig1	HCGP-NN-CO_06501
CL6954Contig1	HCGP-NN-CO_06502
CL6955Contig1	HCGP-NN-CO_06503
CL6956Contig1	HCGP-NN-CO_06504
CL6957Contig1	HCGP-NN-CO_06505
CL6958Contig1	HCGP-NN-CO_06506
CL6959Contig1	HCGP-NN-CO_06507
CL695Contig1	HCGP-NN-CO_06508
CL6960Contig1	HCGP-NN-CO_06509
CL6962Contig1	HCGP-NN-CO_06510
CL6963Contig1	HCGP-NN-CO_06511
CL6964Contig1	HCGP-NN-CO_06512
CL6965Contig1	HCGP-NN-CO_06513
CL6966Contig1	HCGP-NN-CO_06514
CL6967Contig1	HCGP-NN-CO_06515
CL6968Contig1	HCGP-NN-CO_06516
CL6969Contig1	HCGP-NN-CO_06517
CL696Contig1	HCGP-NN-CO_06518
CL6970Contig1	HCGP-NN-CO_06519
CL6971Contig1	HCGP-NN-CO_06520
CL6972Contig1	HCGP-NN-CO_06521
CL6973Contig1	HCGP-NN-CO_06522
CL6974Contig1	HCGP-NN-CO_06523
CL6976Contig1	HCGP-NN-CO_06524
CL6977Contig1	HCGP-NN-CO_06525
CL6978Contig1	HCGP-NN-CO_06526
CL6979Contig1	HCGP-NN-CO_06527
CL697Contig1	HCGP-NN-CO_06528
CL6980Contig1	HCGP-NN-CO_06529
CL6981Contig1	HCGP-NN-CO_06530
CL6982Contig1	HCGP-NN-CO_06531
CL6983Contig1	HCGP-NN-CO_06532
CL6984Contig1	HCGP-NN-CO_06533
CL6985Contig1	HCGP-NN-CO_06534
CL6986Contig1	HCGP-NN-CO_06535
CL6987Contig1	HCGP-NN-CO_06536
CL6988Contig1	HCGP-NN-CO_06537
CL6989Contig1	HCGP-NN-CO_06538
CL698Contig1	HCGP-NN-CO_06539
CL6990Contig1	HCGP-NN-CO_06540
CL6991Contig1	HCGP-NN-CO_06541
CL6992Contig1	HCGP-NN-CO_06542
CL6993Contig1	HCGP-NN-CO_06543
CL6994Contig1	HCGP-NN-CO_06544
CL6995Contig1	HCGP-NN-CO_06545
CL6996Contig1	HCGP-NN-CO_06546
CL6997Contig1	HCGP-NN-CO_06547
CL6998Contig1	HCGP-NN-CO_06548
CL6999Contig1	HCGP-NN-CO_06549
CL699Contig1	HCGP-NN-CO_06550
CL69Contig1	HCGP-NN-CO_06551
CL6Contig1	HCGP-NN-CO_06552
CL6Contig10	HCGP-NN-CO_06553
CL6Contig11	HCGP-NN-CO_06554
CL6Contig12	HCGP-NN-CO_06555
CL6Contig13	HCGP-NN-CO_06556
CL6Contig14	HCGP-NN-CO_06557
CL6Contig15	HCGP-NN-CO_06558
CL6Contig16	HCGP-NN-CO_06559
CL6Contig2	HCGP-NN-CO_06560
CL6Contig3	HCGP-NN-CO_06561
CL6Contig4	HCGP-NN-CO_06562
CL6Contig5	HCGP-NN-CO_06563
CL6Contig6	HCGP-NN-CO_06564
CL6Contig7	HCGP-NN-CO_06565
CL6Contig8	HCGP-NN-CO_06566
CL6Contig9	HCGP-NN-CO_06567
CL7000Contig1	HCGP-NN-CO_06568
CL7001Contig1	HCGP-NN-CO_06569
CL7002Contig1	HCGP-NN-CO_06570
CL7003Contig1	HCGP-NN-CO_06571
CL7004Contig1	HCGP-NN-CO_06572
CL7005Contig1	HCGP-NN-CO_06573
CL7007Contig1	HCGP-NN-CO_06574
CL7008Contig1	HCGP-NN-CO_06575
CL7009Contig1	HCGP-NN-CO_06576
CL700Contig1	HCGP-NN-CO_06577
CL7010Contig1	HCGP-NN-CO_06578
CL7012Contig1	HCGP-NN-CO_06579
CL7013Contig1	HCGP-NN-CO_06580
CL7014Contig1	HCGP-NN-CO_06581
CL7015Contig1	HCGP-NN-CO_06582
CL7016Contig1	HCGP-NN-CO_06583
CL7017Contig1	HCGP-NN-CO_06584
CL7018Contig1	HCGP-NN-CO_06585
CL7019Contig1	HCGP-NN-CO_06586
CL701Contig1	HCGP-NN-CO_06587
CL7020Contig1	HCGP-NN-CO_06588
CL7021Contig1	HCGP-NN-CO_06589
CL7022Contig1	HCGP-NN-CO_06590
CL7023Contig1	HCGP-NN-CO_06591
CL7024Contig1	HCGP-NN-CO_06592
CL7025Contig1	HCGP-NN-CO_06593
CL7026Contig1	HCGP-NN-CO_06594
CL7027Contig1	HCGP-NN-CO_06595
CL7028Contig1	HCGP-NN-CO_06596
CL7029Contig1	HCGP-NN-CO_06597
CL702Contig1	HCGP-NN-CO_06598
CL7030Contig1	HCGP-NN-CO_06599
CL7031Contig1	HCGP-NN-CO_06600
CL7032Contig1	HCGP-NN-CO_06601
CL7033Contig1	HCGP-NN-CO_06602
CL7034Contig1	HCGP-NN-CO_06603
CL7035Contig1	HCGP-NN-CO_06604
CL7036Contig1	HCGP-NN-CO_06605
CL7037Contig1	HCGP-NN-CO_06606
CL7038Contig1	HCGP-NN-CO_06607
CL7039Contig1	HCGP-NN-CO_06608
CL703Contig1	HCGP-NN-CO_06609
